Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Priority,Shipping_Cost,Customer_Tenure,Marketing_Channel,Product_Rating,Return_Status,Payment_Method,Shipping_Delay,Profit_Margin,Discount_Reason
CA-2016-162313,27-11-16,30-11-16,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,High,16.83,Returning,Direct,2,No,Credit Card,3,17.77777778,Promo
CA-2016-122728,18-05-16,24-05-16,Standard Class,EB-13930,Eric Barreto,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0,26.07,Medium,11.63,Returning,Email,2,No,Upi,6,25,No Discount
CA-2015-132136,08-03-15,12-03-15,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656,High,0.75,New,Social Media,3,No,Upi,4,-170,Clearance
CA-2015-168207,02-11-15,06-11-15,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147,Medium,44.43,New,Referral,5,No,Net Banking,4,-5.882352941,Promo
CA-2016-163167,28-11-16,01-12-16,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0,315.825,Critical,5.28,Returning,Email,1,Yes,Credit Card,3,25,No Discount
US-2016-165505,23-01-16,27-01-16,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.9914,Critical,67.32,Returning,Email,3,No,Net Banking,4,43,No Discount
CA-2015-132570,31-10-15,02-11-15,Second Class,KT-16480,Kean Thornton,Consumer,United States,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0,0.7228,High,0.17,Returning,Direct,4,No,Upi,2,26,No Discount
CA-2015-161452,05-04-15,11-04-15,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,Medium,74.45,Returning,Email,2,No,Net Banking,6,10,Promo
CA-2017-131492,19-10-17,24-10-17,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0,15.12,High,2.86,Returning,Direct,5,No,Upi,5,48,No Discount
US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,2,0.2,0.4172,Low,0.51,New,Referral,2,No,Net Banking,5,8.75,Promo
CA-2016-147137,04-07-16,06-07-16,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,Critical,5.52,Returning,Email,1,No,Net Banking,2,47,No Discount
CA-2015-157812,22-03-15,26-03-15,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168,High,0.75,Returning,Ads,3,No,Cash On Delivery,4,-150,Clearance
CA-2016-101693,25-06-16,27-06-16,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,Medium,6.16,Returning,Direct,3,No,Cash On Delivery,2,-7.142857143,Bulk Deal
CA-2014-138177,19-09-14,24-09-14,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273,Medium,10.78,Returning,Email,3,No,Credit Card,5,-62,Clearance
US-2016-123610,12-05-16,16-05-16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,0,2.3409,Low,1.27,Returning,Ads,4,No,Net Banking,4,27,No Discount
CA-2017-161480,25-12-17,29-12-17,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996,High,21.21,Returning,Social Media,1,No,Credit Card,4,2.5,Promo
US-2017-123834,21-07-17,25-07-17,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264,Low,8.45,Returning,Direct,2,No,Net Banking,4,-17.14285714,Bulk Deal
US-2017-102904,13-11-17,20-11-17,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,8,0,23.992,Low,34.05,New,Direct,4,No,Net Banking,7,10,No Discount
CA-2015-142937,05-12-15,06-12-15,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504,High,4.66,Returning,Social Media,3,No,Net Banking,1,10,Promo
CA-2017-163405,21-12-17,25-12-17,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0,1.7901,Medium,0.86,New,Referral,3,No,Credit Card,4,27,No Discount
CA-2016-157161,16-07-16,20-07-16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0,18.2352,Critical,9.82,Returning,Direct,4,No,Cash On Delivery,4,24,No Discount
CA-2016-152730,30-05-16,04-06-16,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0,109.422,Critical,30.23,Returning,Referral,5,No,Upi,5,30,No Discount
CA-2016-119018,04-11-16,08-11-16,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.305,Critical,0.35,New,Direct,1,No,Cash On Delivery,4,31.25,Promo
CA-2017-155152,07-07-17,09-07-17,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252,4,0,93.24,High,35.3,Returning,Referral,2,No,Cash On Delivery,2,37,No Discount
CA-2017-137428,16-12-17,21-12-17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,Medium,5.55,New,Ads,2,No,Net Banking,5,6.25,Promo
CA-2016-165330,11-12-16,11-12-16,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,0.2,-31.843,Critical,25.31,Returning,Referral,3,No,Net Banking,0,-8.75,Promo
CA-2017-139717,24-08-17,26-08-17,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,Medium,1.34,Returning,Referral,5,No,Cash On Delivery,2,36.25,Promo
CA-2015-145814,19-11-15,24-11-15,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244,Low,4.75,Returning,Social Media,5,No,Cash On Delivery,5,37.5,Promo
CA-2016-101630,19-02-16,23-02-16,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,0,4.0749,Low,0.76,Returning,Email,2,No,Credit Card,4,47,No Discount
CA-2015-121650,10-12-15,16-12-15,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,0,1.521,Critical,0.57,Returning,Ads,4,No,Net Banking,6,39,No Discount
CA-2017-124716,27-03-17,31-03-17,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0,5.97,Low,1.64,Returning,Email,3,Yes,Credit Card,4,50,No Discount
CA-2017-161956,27-08-17,29-08-17,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488,Medium,43.19,Returning,Direct,4,No,Upi,2,35,Promo
CA-2017-106103,10-06-17,15-06-17,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332,Low,16.15,Returning,Direct,3,No,Credit Card,5,41,No Discount
CA-2017-169859,14-12-17,18-12-17,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025,Low,3.39,New,Direct,4,No,Net Banking,4,42,No Discount
CA-2016-155005,13-06-16,15-06-16,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,377.97,3,0,94.4925,Medium,43.32,New,Referral,3,No,Net Banking,2,25,No Discount
US-2016-151260,11-12-16,14-12-16,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192,Low,11,Returning,Referral,3,Yes,Upi,3,12.5,Promo
CA-2015-142755,04-09-15,08-09-15,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0,137.151,High,16.93,Returning,Referral,3,No,Upi,4,49,No Discount
CA-2014-133158,19-08-14,21-08-14,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,Medium,3.86,New,Email,5,No,Cash On Delivery,2,32.5,Promo
CA-2014-166471,09-08-14,13-08-14,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,Critical,113.1,Returning,Referral,1,No,Upi,4,6.25,Promo
CA-2017-133046,27-07-17,01-08-17,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,0,32.893,Medium,21.64,Returning,Email,4,No,Cash On Delivery,5,14,No Discount
CA-2014-143903,20-07-14,24-07-14,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2,0.3,-140.196,Medium,86.77,Returning,Social Media,3,No,Cash On Delivery,4,-14.28571429,Bulk Deal
CA-2017-151484,20-04-17,23-04-17,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,Medium,5.49,New,Ads,3,No,Cash On Delivery,3,20,Promo
CA-2014-153808,06-04-14,10-04-14,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.447,Low,7.92,New,Ads,4,No,Credit Card,4,26,No Discount
CA-2016-130267,19-09-16,23-09-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448,High,21.82,Returning,Email,2,No,Net Banking,4,46,No Discount
CA-2017-163860,28-12-17,01-01-18,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2,0.6,-1.406,High,0.32,New,Ads,1,No,Credit Card,4,-47.5,Clearance
CA-2014-159310,07-11-14,12-11-14,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,0.3,0,Low,70.63,Returning,Ads,5,No,Credit Card,5,0,Bulk Deal
CA-2017-135034,01-08-17,03-08-17,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999,Low,12.21,Returning,Ads,3,No,Upi,2,6.25,Promo
US-2015-163433,18-04-15,22-04-15,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878,Medium,0.15,New,Direct,2,No,Credit Card,4,-155,Clearance
CA-2017-118885,29-12-17,02-01-18,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764,High,34.3,Returning,Social Media,5,No,Cash On Delivery,4,-11.25,Promo
CA-2017-140186,29-09-17,02-10-17,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,Medium,9.56,Returning,Direct,5,No,Upi,3,0,Promo
CA-2017-123085,03-03-17,08-03-17,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0,440.7648,Low,118.89,Returning,Direct,2,No,Net Banking,5,42,No Discount
CA-2016-120250,19-09-16,22-09-16,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448,Low,2.27,Returning,Referral,3,No,Cash On Delivery,3,15,Promo
CA-2014-124688,27-08-14,29-08-14,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0,12.5216,Medium,1.51,New,Ads,2,No,Credit Card,2,43,No Discount
US-2016-101616,03-09-16,06-09-16,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,0,41.0216,High,8.57,Returning,Email,3,No,Upi,3,47,No Discount
CA-2017-117240,23-07-17,28-07-17,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,Medium,0.75,Returning,Direct,4,No,Upi,5,32.5,Promo
CA-2017-163265,16-02-17,21-02-17,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2,0.2,6.1992,Low,2.72,New,Email,4,No,Upi,5,33.75,Promo
CA-2016-133711,26-11-16,29-11-16,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0,16.875,Medium,5,Returning,Social Media,3,No,Net Banking,3,50,No Discount
CA-2016-166226,18-11-16,22-11-16,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0,18.3168,Critical,8.75,Returning,Ads,4,No,Upi,4,27,No Discount
CA-2017-167542,13-08-17,20-08-17,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,High,2.05,Returning,Social Media,3,No,Cash On Delivery,7,33.75,Promo
CA-2017-115777,19-08-17,24-08-17,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,3,0,9.3312,Critical,1.15,Returning,Social Media,4,No,Credit Card,5,48,No Discount
CA-2017-107825,18-11-17,18-11-17,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,Critical,6.75,Returning,Direct,3,Yes,Credit Card,0,27,No Discount
CA-2015-168480,21-09-15,27-09-15,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0,31.0912,Critical,9.97,New,Email,5,No,Net Banking,6,16,No Discount
CA-2017-164364,12-11-17,16-11-17,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0,4.5816,Low,0.56,New,Direct,1,No,Upi,4,46,No Discount
CA-2015-116876,14-02-15,21-02-15,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787,High,2.48,Returning,Referral,4,No,Cash On Delivery,7,36.25,Promo
CA-2017-121398,25-12-17,29-12-17,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0,2.7062,High,26.45,Returning,Social Media,4,No,Cash On Delivery,4,1,No Discount
CA-2016-142615,20-11-16,24-11-16,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,90640,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0,3.9032,Low,2.29,New,Ads,5,No,Net Banking,4,14,No Discount
CA-2016-133872,14-06-16,17-06-16,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,0.7,-26.624,High,4.36,Returning,Email,1,No,Cash On Delivery,3,-66.66666667,Clearance
CA-2017-123687,26-05-17,29-05-17,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0,62.532,High,30.59,Returning,Direct,1,No,Upi,3,30,No Discount
US-2016-153815,06-11-16,09-11-16,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,2,0.2,12.6392,Medium,4.15,Returning,Ads,4,No,Net Banking,3,35,Promo
US-2016-108504,05-02-16,05-02-16,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,High,17.92,Returning,Social Media,4,No,Upi,0,49,No Discount
US-2014-147704,16-11-14,21-11-14,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0,14.2688,Medium,4.02,Returning,Referral,4,No,Net Banking,5,49,No Discount
