"order_id","order_date","order_priority","ship_date","shipping_delay","ship_mode","shipping_cost","customer_id","customer_name","segment","customer_tenure","payment_method","country","state","city","postal_code","region","product_id","product_name","category","sub_category","product_rating","marketing_channel","quantity","return_status","discount","sales","profit","profit_margin","discount_reason"
"US-2017-152569","2017-05-15","Low","2017-05-20",5,"Standard Class","5.62","JD-16015","Joy Daniels","Consumer","Returning","Credit Card","United States","Illinois","Chicago","60653","Central","OFF-PA-10001736","Xerox 1880","Office Supplies","Paper","3","Ads",2,"No","0.2","56.704","19.1376","33.75","Promo"
"CA-2014-110065","2014-08-05","Low","2014-08-11",6,"Standard Class","1","SP-20650","Stephanie Phelps","Corporate","Returning","Cash on Delivery","United States","New York","New York City","10009","East","OFF-AR-10004165","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies","Art","1","Social Media",7,"Yes","0","15.96","7.0224","44","No Discount"
"CA-2017-163097","2017-08-27","Low","2017-08-31",4,"Standard Class","7.61","SF-20200","Sarah Foster","Consumer","Returning","Cash on Delivery","United States","Arizona","Mesa","85204","West","FUR-FU-10004973","Flat Face Poster Frame","Furniture","Furnishings","2","Referral",8,"No","0.2","120.576","33.1584","27.500000000000004","Promo"
"CA-2016-162313","2016-11-27","High","2016-11-30",3,"First Class","16.83","VB-21745","Victoria Brennan","Corporate","Returning","Credit Card","United States","Michigan","Lincoln Park","48146","Central","OFF-AP-10003842","Euro-Pro Shark Turbo Vacuum","Office Supplies","Appliances","2","Direct",6,"No","0.1","167.292","29.7408","17.77777777777778","Promo"
"CA-2016-122728","2016-05-18","Medium","2016-05-24",6,"Standard Class","11.63","EB-13930","Eric Barreto","Consumer","Returning","UPI","United States","California","San Francisco","94110","West","OFF-ST-10000604","Home/Office Personal File Carts","Office Supplies","Storage","2","Email",3,"No","0","104.28","26.07","25","No Discount"
"CA-2015-132136","2015-03-08","High","2015-03-12",4,"Standard Class","0.75","FO-14305","Frank Olsen","Consumer","New","UPI","United States","Illinois","Chicago","60623","Central","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies","Binders","3","Social Media",3,"No","0.8","8.568","-14.5656","-170","Clearance"
"CA-2015-168207","2015-11-02","Medium","2015-11-06",4,"Standard Class","44.43","LT-17110","Liz Thompson","Consumer","New","Net Banking","United States","California","San Diego","92105","West","FUR-BO-10004357","O'Sullivan Living Dimensions 3-Shelf Bookcases","Furniture","Bookcases","5","Referral",3,"No","0.15","512.499","-30.147","-5.88235294117647","Promo"
"CA-2016-163167","2016-11-28","Critical","2016-12-01",3,"Second Class","5.28","RF-19345","Randy Ferguson","Corporate","Returning","Credit Card","United States","Georgia","Marietta","30062","South","OFF-ST-10003805","24 Capacity Maxi Data Binder Racks, Pearl","Office Supplies","Storage","1","Email",6,"Yes","0","1263.3","315.825","25","No Discount"
"US-2016-165505","2016-01-23","Critical","2016-01-27",4,"Standard Class","67.32000000000001","CB-12535","Claudia Bergmann","Corporate","Returning","Net Banking","United States","Vermont","Burlington","5408","East","TEC-AC-10002926","Logitech Wireless Marathon Mouse M705","Technology","Accessories","3","Email",2,"No","0","99.98","42.9914","43","No Discount"
"CA-2015-132570","2015-10-31","High","2015-11-02",2,"Second Class","0.17","KT-16480","Kean Thornton","Consumer","Returning","UPI","United States","New York","Buffalo","14215","East","OFF-AR-10000369","Design Ebony Sketching Pencil","Office Supplies","Art","4","Direct",2,"No","0","2.78","0.7228","26","No Discount"
"CA-2015-161452","2015-04-05","Medium","2015-04-11",6,"Standard Class","74.45","CA-11965","Carol Adams","Corporate","Returning","Net Banking","United States","California","Los Angeles","90036","West","FUR-CH-10003973","GuestStacker Chair with Chrome Finish Legs","Furniture","Chairs","2","Email",3,"No","0.2","892.224","89.2224","10","Promo"
"CA-2017-131492","2017-10-19","High","2017-10-24",5,"Second Class","2.86","HH-15010","Hilary Holden","Corporate","Returning","UPI","United States","California","San Francisco","94110","West","OFF-LA-10001641","Avery 518","Office Supplies","Labels","5","Direct",10,"No","0","31.5","15.12","48","No Discount"
"US-2016-148901","2016-05-14","Low","2016-05-19",5,"Standard Class","0.51","MK-17905","Michael Kennedy","Corporate","New","Net Banking","United States","Florida","Jacksonville","32216","South","OFF-AR-10002467","Dixon Ticonderoga Pencils","Office Supplies","Art","2","Referral",2,"No","0.2","4.768","0.4172","8.75","Promo"
"CA-2016-147137","2016-07-04","Critical","2016-07-06",2,"First Class","5.52","AA-10645","Anna Andreadi","Consumer","Returning","Net Banking","United States","California","San Francisco","94109","West","OFF-EN-10003567","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","Office Supplies","Envelopes","1","Email",2,"No","0","43.96","20.6612","47","No Discount"
"CA-2015-157812","2015-03-22","High","2015-03-26",4,"Standard Class","0.75","DB-13210","Dean Braden","Consumer","Returning","Cash on Delivery","United States","Texas","Houston","77041","Central","OFF-BI-10000285","XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies","Binders","3","Ads",9,"No","0.8","14.112","-21.168","-150","Clearance"
"CA-2016-101693","2016-06-25","Medium","2016-06-27",2,"Second Class","6.16","LC-17140","Logan Currie","Consumer","Returning","Cash on Delivery","United States","Texas","Houston","77070","Central","FUR-CH-10001146","Global Value Mid-Back Manager's Chair, Gray","Furniture","Chairs","3","Direct",2,"No","0.3","85.246","-6.089","-7.142857142857144","Bulk Deal"
"CA-2014-138177","2014-09-19","Medium","2014-09-24",5,"Standard Class","10.78","ND-18460","Neil Ducich","Corporate","Returning","Credit Card","United States","Arizona","Chandler","85224","West","FUR-TA-10004607","Hon 2111 Invitation Series Straight Table","Furniture","Tables","3","Email",1,"No","0.5","73.915","-45.8273","-62","Clearance"
"US-2016-123610","2016-05-12","Low","2016-05-16",4,"Standard Class","1.27","VM-21835","Vivian Mathis","Consumer","Returning","Net Banking","United States","California","Mission Viejo","92691","West","OFF-AP-10002222","Staple holder","Office Supplies","Appliances","4","Ads",1,"No","0","8.67","2.3409","27","No Discount"
"CA-2017-161480","2017-12-25","High","2017-12-29",4,"Standard Class","21.21","RA-19285","Ralph Arnett","Consumer","Returning","Credit Card","United States","New York","New York City","10035","East","FUR-BO-10004015","Bush Andora Bookcase, Maple/Graphite Gray Finish","Furniture","Bookcases","1","Social Media",2,"No","0.2","191.984","4.7996","2.5","Promo"
"US-2017-123834","2017-07-21","Low","2017-07-25",4,"Standard Class","8.45","GM-14500","Gene McClure","Consumer","Returning","Net Banking","United States","Texas","Pharr","78577","Central","FUR-TA-10001676","Hon 61000 Series Interactive Training Tables","Furniture","Tables","2","Direct",4,"No","0.3","124.404","-21.3264","-17.142857142857142","Bulk Deal"
"US-2017-102904","2017-11-13","Low","2017-11-20",7,"Standard Class","34.05","CB-12025","Cassandra Brandow","Consumer","New","Net Banking","United States","Alabama","Decatur","35601","South","TEC-AC-10000927","Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand","Technology","Accessories","4","Direct",8,"No","0","239.92","23.992","10","No Discount"
"CA-2015-142937","2015-12-05","High","2015-12-06",1,"First Class","4.66","SF-20065","Sandra Flanagan","Consumer","Returning","Net Banking","United States","Texas","Dallas","75220","Central","OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","Art","3","Social Media",2,"No","0.2","45.04","4.504","10","Promo"
"CA-2017-163405","2017-12-21","Medium","2017-12-25",4,"Standard Class","0.86","BN-11515","Bradley Nguyen","Consumer","New","Credit Card","United States","California","Los Angeles","90049","West","OFF-AR-10003811","Newell 327","Office Supplies","Art","3","Referral",3,"No","0","6.63","1.7901","27","No Discount"
"CA-2016-157161","2016-07-16","Critical","2016-07-20",4,"Second Class","9.82","JD-15895","Jonathan Doherty","Corporate","Returning","Cash on Delivery","United States","South Carolina","Columbia","29203","South","TEC-AC-10000358","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","Technology","Accessories","4","Direct",2,"No","0","75.98","18.2352","23.999999999999996","No Discount"
"CA-2016-152730","2016-05-30","Critical","2016-06-04",5,"Standard Class","30.23","EM-14140","Eugene Moren","Home Office","Returning","UPI","United States","Wisconsin","Superior","54880","Central","OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Office Supplies","Appliances","5","Referral",3,"No","0","364.74","109.422","30","No Discount"
"CA-2016-119018","2016-11-04","Critical","2016-11-08",4,"Standard Class","0.35","CW-11905","Carl Weiss","Home Office","New","Cash on Delivery","United States","California","Los Angeles","90004","West","OFF-BI-10000494","Acco Economy Flexible Poly Round Ring Binder","Office Supplies","Binders","1","Direct",1,"No","0.2","4.176","1.305","31.25","Promo"
"CA-2017-155152","2017-07-07","High","2017-07-09",2,"Second Class","35.3","MP-17965","Michael Paige","Corporate","Returning","Cash on Delivery","United States","Rhode Island","Warwick","2886","East","TEC-AC-10004353","Hypercom P1300 Pinpad","Technology","Accessories","2","Referral",4,"No","0","252.0","93.24","37","No Discount"
"CA-2017-137428","2017-12-16","Medium","2017-12-21",5,"Second Class","5.55","AY-10555","Andy Yotov","Corporate","New","Net Banking","United States","California","Oceanside","92054","West","FUR-CH-10003817","Global Value Steno Chair, Gray","Furniture","Chairs","2","Ads",2,"No","0.2","97.184","6.074","6.25","Promo"
"CA-2016-165330","2016-12-11","Critical","2016-12-11",0,"Same Day","25.31","WB-21850","William Brown","Consumer","Returning","Net Banking","United States","California","Anaheim","92804","West","FUR-CH-10003774","Global Wood Trimmed Manager's Task Chair, Khaki","Furniture","Chairs","3","Referral",5,"No","0.2","363.92","-31.843","-8.75","Promo"
"CA-2017-139717","2017-08-24","Medium","2017-08-26",2,"Second Class","1.34","DM-13015","Darrin Martin","Consumer","Returning","Cash on Delivery","United States","Ohio","Lancaster","43130","East","OFF-PA-10002195","Xerox 1966","Office Supplies","Paper","5","Referral",2,"No","0.2","10.368","3.7584","36.25","Promo"
"CA-2015-145814","2015-11-19","Low","2015-11-24",5,"Standard Class","4.75","KD-16345","Katherine Ducich","Consumer","Returning","Cash on Delivery","United States","New York","New York City","10035","East","OFF-BI-10003196","Accohide Poly Flexible Ring Binders","Office Supplies","Binders","5","Social Media",2,"No","0.2","5.984","2.244","37.50000000000001","Promo"
"CA-2016-101630","2016-02-19","Low","2016-02-23",4,"Second Class","0.76","CK-12760","Cyma Kinney","Corporate","Returning","Credit Card","United States","New York","Long Beach","11561","East","OFF-LA-10004425","Staple-on labels","Office Supplies","Labels","2","Email",3,"No","0","8.67","4.0749","47","No Discount"
"CA-2015-121650","2015-12-10","Critical","2015-12-16",6,"Standard Class","0.57","KD-16495","Keith Dawkins","Corporate","Returning","Net Banking","United States","Michigan","Jackson","49201","Central","OFF-AR-10001149","Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink","Office Supplies","Art","4","Ads",2,"No","0","3.9","1.521","38.99999999999999","No Discount"
"CA-2017-124716","2017-03-27","Low","2017-03-31",4,"Standard Class","1.64","BD-11560","Brendan Dodson","Home Office","Returning","Credit Card","United States","California","Fresno","93727","West","OFF-PA-10000859","Unpadded Memo Slips","Office Supplies","Paper","3","Email",3,"Yes","0","11.94","5.97","50","No Discount"
"CA-2017-161956","2017-08-27","Medium","2017-08-29",2,"Second Class","43.19","DR-12880","Dan Reichenbach","Corporate","Returning","UPI","United States","California","Inglewood","90301","West","OFF-BI-10003650","GBC DocuBind 300 Electric Binding Machine","Office Supplies","Binders","4","Direct",2,"No","0.2","841.568","294.5488","35","Promo"
"CA-2017-106103","2017-06-10","Low","2017-06-15",5,"Standard Class","16.15","SC-20305","Sean Christensen","Consumer","Returning","Credit Card","United States","Michigan","Rochester Hills","48307","Central","TEC-AC-10003832","Imation 16GB Mini TravelDrive USB 2.0 Flash Drive","Technology","Accessories","3","Direct",4,"No","0","132.52","54.3332","41","No Discount"
"CA-2017-169859","2017-12-14","Low","2017-12-18",4,"Standard Class","3.39","MP-18175","Mike Pelletier","Home Office","New","Net Banking","United States","California","San Diego","92024","West","FUR-FU-10004963","Eldon 400 Class Desk Accessories, Black Carbon","Furniture","Furnishings","4","Direct",3,"No","0","26.25","11.025","42.00000000000001","No Discount"
"CA-2016-155005","2016-06-13","Medium","2016-06-15",2,"Second Class","43.32","SC-20050","Sample Company A","Home Office","New","Net Banking","United States","Michigan","Jackson","49201","Central","TEC-PH-10003484","Ooma Telo VoIP Home Phone System","Technology","Phones","3","Referral",3,"No","0","377.97","94.4925","25","No Discount"
"US-2016-151260","2016-12-11","Low","2016-12-14",3,"First Class","11","SC-20695","Steve Chapman","Corporate","Returning","UPI","United States","Ohio","Springfield","45503","East","OFF-AP-10002892","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies","Appliances","3","Referral",4,"Yes","0.2","73.536","9.192","12.5","Promo"
"CA-2015-142755","2015-09-04","High","2015-09-08",4,"Standard Class","16.93","CS-12355","Christine Sundaresam","Consumer","Returning","UPI","United States","Georgia","Roswell","30076","South","OFF-PA-10001970","Xerox 1908","Office Supplies","Paper","3","Referral",5,"No","0","279.9","137.151","49.00000000000001","No Discount"
"CA-2014-133158","2014-08-19","Medium","2014-08-21",2,"Second Class","3.86","DW-13195","David Wiener","Corporate","New","Cash on Delivery","United States","California","Los Angeles","90045","West","OFF-BI-10000632","Satellite Sectional Post Binders","Office Supplies","Binders","5","Email",2,"No","0.2","69.456","22.5732","32.5","Promo"
"CA-2014-166471","2014-08-09","Critical","2014-08-13",4,"Standard Class","113.1","MG-17650","Matthew Grinstein","Home Office","Returning","UPI","United States","Washington","Seattle","98103","West","TEC-PH-10001530","Cisco Unified IP Phone 7945G VoIP phone","Technology","Phones","1","Referral",4,"No","0.2","1091.168","68.198","6.25","Promo"
"CA-2017-133046","2017-07-27","Medium","2017-08-01",5,"Second Class","21.64","DK-13375","Dennis Kane","Consumer","Returning","Cash on Delivery","United States","Washington","Seattle","98115","West","TEC-AC-10000991","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","Technology","Accessories","4","Email",5,"No","0","234.95","32.893","14.000000000000002","No Discount"
"CA-2014-143903","2014-07-20","Medium","2014-07-24",4,"Standard Class","86.77","KM-16375","Katherine Murray","Home Office","Returning","Cash on Delivery","United States","Texas","Dallas","75217","Central","FUR-CH-10002024","HON 5400 Series Task Chairs for Big and Tall","Furniture","Chairs","3","Social Media",2,"No","0.3","981.372","-140.196","-14.285714285714285","Bulk Deal"
"CA-2017-151484","2017-04-20","Medium","2017-04-23",3,"First Class","5.49","CV-12805","Cynthia Voltz","Corporate","New","Cash on Delivery","United States","Pennsylvania","Philadelphia","19120","East","FUR-FU-10001876","Computer Room Manger, 14""","Furniture","Furnishings","3","Ads",2,"No","0.2","51.968","10.3936","20","Promo"
